DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HR,2025-02,108.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HR,2025-03,109.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HR,2025-04,109.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-05,128.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-06,128.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-07,129.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-08,130.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-09,130.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-10,132.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-11,134.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2024-12,134.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2025-01,134.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2025-02,133.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,HU,2025-03,134.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-05,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-06,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-07,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-08,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-09,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-10,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-11,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2024-12,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2025-01,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2025-02,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2025-03,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IE,2025-04,,,C
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-05,112.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-06,112.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-07,111.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-08,112.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-09,112.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-10,112.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-11,111.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2024-12,112.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2025-01,112.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2025-02,112.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,IT,2025-03,112.8,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-05,110.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-06,109.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-07,109.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-08,110.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-09,109.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-10,109.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-11,109.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2024-12,109.4,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2025-01,110.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2025-02,110.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2025-03,110.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LT,2025-04,111.2,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-05,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-06,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-07,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-08,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-09,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-10,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-11,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2024-12,118.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2025-01,119.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2025-02,119.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LU,2025-03,119.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-05,126.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-06,125.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-07,125.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-08,124.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-09,125.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-10,125.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-11,125.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2024-12,125.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2025-01,126.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2025-02,125.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2025-03,126.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,LV,2025-04,127.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-05,115.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-06,115.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-07,115.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-08,115.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-09,115.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-10,115.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-11,115.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2024-12,116.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2025-01,116.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2025-02,116.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,ME,2025-03,116.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-05,128.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-06,128.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-07,126.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-08,126.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-09,126.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-10,126.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-11,126.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2024-12,126.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2025-01,125.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2025-02,125.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MK,2025-03,125.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-05,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-06,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-07,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-08,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-09,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-10,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-11,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2024-12,125.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2025-01,125.8,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2025-02,125.8,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,MT,2025-03,125.8,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-05,115.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-06,115.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-07,115.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-08,116.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-09,115.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-10,115.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-11,115.8,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2024-12,115.7,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2025-01,118.7,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2025-02,118.9,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NL,2025-03,117.7,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-05,123.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-06,123.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-07,124.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-08,124.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-09,126.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-10,126.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-11,126.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2024-12,129.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2025-01,132.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2025-02,132.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2025-03,132.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,NO,2025-04,133.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-05,108.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-06,109.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-07,108.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-08,108.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-09,108.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-10,108.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-11,109.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2024-12,109.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2025-01,108.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2025-02,108.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PL,2025-03,108.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-05,111.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-06,111.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-07,110.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-08,110.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-09,111.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-10,111.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-11,111.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2024-12,111.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2025-01,111.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2025-02,111.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2025-03,111.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,PT,2025-04,111.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-05,125.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-06,125.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-07,125.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-08,125.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-09,126.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-10,126.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-11,126.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2024-12,127.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2025-01,127.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2025-02,127.8,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RO,2025-03,127.1,p,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-05,117.9,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-06,117.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-07,116.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-08,116.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-09,116.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-10,116.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-11,117.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2024-12,117.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2025-01,119.0,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2025-02,118.6,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2025-03,118.2,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,RS,2025-04,119.1,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-05,122.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-06,122.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-07,122.4,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-08,122.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-09,122.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-10,122.3,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-11,122.5,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2024-12,122.7,,
ESTAT:TEIIS050(1.0),24/05/25 11:00:00,M,PRC_PRR_DOM,MIG_CAG,NSA,I21_NSA,SE,2025-01,123.7,,
