,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Bolivia,Brazil,Brunei,Botswana,Central African Republic,Canada,Switzerland and Liechtenstein,Chile,China,Côte d’Ivoire,Cameroon,Democratic Republic of the Congo,Congo,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Czechia,Germany,Denmark,Dominican Republic,Algeria,Ecuador,Egypt,Spain and Andorra,Estonia,Ethiopia,Finland,Fiji,France and Monaco,Gabon,United Kingdom,Georgia,Ghana,Guinea,Equatorial Guinea,Greece,Grenada,Guatemala,Hong Kong,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iran,Iraq,Iceland,"Israel and Palestine, State of","Italy, San Marino and the Holy See",Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Saint Kitts and Nevis,South Korea,Kuwait,Lebanon,Liberia,Libya,Saint Lucia,Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar/Burma,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,North Korea,Portugal,Paraguay,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Serbia and Montenegro,Sudan and South Sudan,Senegal,Singapore,Sierra Leone,El Salvador,Somalia,Suriname,Slovakia,Slovenia,Sweden,Syria,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Trinidad and Tobago,Tunisia,Türkiye,Taiwan,Ukraine,Uruguay,United States,Uzbekistan,Saint Vincent and the Grenadines,Venezuela,Viet Nam,Yemen,South Africa,Zambia,Zimbabwe,EU27,GLOBAL TOTAL
1998,0.033714115862,0.023117191489,0.015667279875,1.550717016184,0.854177945522,0.029839762892,0.00175854662,4.4072567803123,1.7989560858869,0.29623710576,0.010235924409,1.8813119090798,0.03407201534,0.041301582588,0.103933962992,0.071733358596823,0.395838585138,0.4891955656,0.0509115925,0.00546,2.8979170228,0.057132016006,0.015747570698,0.017179168995,15.400694109473,0.96053754251499,0.196509146728,26.98537851007,0.091335906416,0.944948215014,0.094786053394,0.014887529015,0.378906290588,1.420177538e-05,0.028429162308,0.038285388927,0.099135769033656,0.91897061713655,20.248455443698,0.92885327277705,0.073297779108,0.323064096612,0.043034141549,1.959792018676,12.539995786099,0.05676519010784,0.001063190302,0.56405514201618,0.008203052171,10.911847942172,0.044900313074,21.111591164046,0.001266788398,0.180971976078,0.032354099876,0.00903338246,6.009491455102,0.00212295,0.072542070079,0.137475,0.02848878324,0.30124999256393,0.55208533041926,1.594011096566,8.210955514964,0.4997816167324,2.369543217718,0.306760143522,0.1505493272226,1.021978572,5.6061731596003,0.0277912434,0.124934259598,61.217929008908,0.11569861630299,0.010322,0.00307389094,0.021402378554,9.13486288e-05,6.904892414,1.036736315514,0.10522239782,0.000446172936,0.306007485498,0.0221831324,0.019827623328,0.1043472909786,0.050833783641449,0.134593395108,0.073505361516,0.010547309344,0.037017012867,2.29660967,0.0289763356,0.021402378554,0.015488561984,0.0773704347,0.020171369228,0.029276165647,0.0433508604,0.015461248881,0.1302731447,0.011953836235,0.022869767279,0.649302208084,0.009663282975,12.571175274969,3.0631799044418,0.86330141681844,0.056950561968,0.655986442102,0.035503609832,0.083928921977,0.47018012271,0.0099156147,0.96546249368,0.277430999306,0.4111357588799,0.025768749513,0.124405801092,2.7379308018605,43.15988167738,0.001163433776,3.274052722706,2.093455936429,0.075373592494,0.05175223982,1.542141878042,7.22119878e-05,0.025370854068,0.064734862372,0.0969783516,0.20420928352763,0.72850776505595,1.0108693985042,0.193265630798,0.023048717974,0.028560365563,1.882243044392,2.48192091252,0.012545270956,0.065781893258,0.058194427832,0.517674911,5.54885514492,0.22682559483046,0.01023048664,221.41085885138,0.0785422244,0.0001612777326,1.582727393036,0.31666931796,0.226471529936,1.957190842618,3.65685752e-05,0.025482431334,81.923415879211,542.16566278131
1999,0.0491649444334,0.0336656199044,0.0210760096672,1.98842379811,0.998375531494,0.0360629428328,0.00195901118,4.7415324721277,1.7305887168412,0.36444447914,0.014926933383,2.0047828161842,0.0496868597132,0.060229665401,0.151565810918,0.083842496590501,0.391852663636,1.0138973542,0.0557523318,0.00546,3.9073269264,0.0707159526298,0.0229645160808,0.025052202417,15.64381539337,1.0343928371181,0.242968429946,40.37977045874,0.133194195735,1.006818443897,0.138225513415,0.0215342165994,0.514008908885,1.349209132e-05,0.0393592830938,0.0513098097884,0.11050859002316,1.0368318787358,18.952586212085,1.1018912171323,0.106889383139,0.416537345513,0.0574493750858,2.316345356932,14.239895517559,0.06752415629829,0.001353338838,0.66442153419941,0.0119624252124,12.214401746266,0.064525131374,14.470934549045,0.001367578056,0.356745044718,0.0471816395378,0.0131732821126,6.831953673326,0.00213755,0.0840421608718,0.145465,0.0415448980678,0.2596901471093,0.64643649371422,1.90311046441,8.757100924602,0.70459566325011,2.927437304328,0.379759870967,0.16983648460679,1.130365155,6.0817047748447,0.03847685992,0.180959022037,54.993527055008,0.14741883189627,0.012116,0.00337738832,0.0312108656868,0.0001070828194,12.188977256,1.314097642638,0.153444723149,0.00056581724,0.402944951478,0.0333031491,0.028914415016,0.1068563198932,0.056212304406525,0.149804801213,0.107192096867,0.012496836846,0.0535184136964,2.938686254,0.0321952802,0.0312108656868,0.01645209947,0.1161548869,0.0277417587222,0.0426931208334,0.06442551242,0.0225469827806,0.17696961625,0.0174321587784,0.0333507394064,0.907678663656,0.0140918608626,8.14527152887,3.0554378799244,1.0246897612727,0.076346725143,0.839444671519,0.0517745487188,0.102677226733,0.567757945774,0.00927358622,1.147740667935,0.356293272742,0.5110923348933,0.0375783016312,0.181419682484,2.5212700748997,42.933048212831,0.001365766524,4.342838929822,2.2350437138064,0.109916525011,0.075469753324,1.813874360806,5.54921626e-05,0.0357119602816,0.094366890336,0.0206189556,0.21965617864723,0.73850238653982,1.1486444546227,0.281837248279,0.0336117003946,0.0416492790654,2.440975671014,2.64937773698,0.0179996368876,0.095929047099,0.084864326315,0.5161037,5.78051266537,0.28066680247866,0.0108428918,222.82513750863,0.085965926,0.000199040804,1.854914451883,0.461795551009,0.330261061908,2.162500269383,3.76129376e-05,0.037160760361,81.493158785549,560.1931432156
2000,0.089241773704,0.061054585461,0.0324336604618,3.0622924613,1.757979513124,0.0506947682816,0.00208970656,4.9275273912602,1.666743005346,0.43592605542,0.027094637242,2.24665567261,0.090189138646,0.109325912322,0.275114765026,0.10440621141392,0.483770628932,1.2407221632,0.062326869,0.00546,2.830789825,0.1121062499152,0.0416840563602,0.0454735120774,16.635834325334,1.1779675724785,0.270046852826,50.39975638029,0.241767519734,1.049546022102,0.250900122021,0.0389217476462,0.882889630753,7.34534902e-06,0.06536600994,0.081830704092,0.12227819113894,1.2271770204907,19.700148642953,1.2101515879601,0.194020325612,0.577047792968,0.098320133282,3.050105290775,15.561674605005,0.08268144853589,0.00212659134,0.82685259368412,0.0217136057078,13.498907823048,0.115960568798,13.366089561712,0.001427114728,0.4656493211,0.085641786393,0.0239114908126,5.5974609679309,0.00213755,0.1060356320226,0.15275,0.075410247468,0.26361106271469,0.65741733405927,2.649646246826,10.220433587348,0.94556279697558,3.307615550847,0.564232419792,0.17865636923608,1.3478580075,7.0204186705416,0.04619925812,0.327699704214,50.664933532926,0.28630812835169,0.01391,0.00376234256,0.056652419183,0.0001318500666,11.979381606,2.030661074971,0.278525279647,0.000752769236,0.623906228085,0.0410000006,0.052484013791,0.1176476984589,0.06240875523712,0.173985674407,0.194569799708,0.01445811558,0.096141519798,2.6995972683,0.0350471614,0.056652419183,0.02193826967272,0.143,0.074254043202,0.077494448256,0.07908511912,0.0409261664872,0.6615081206,0.0316419876322,0.060536621141,1.543307897059,0.0255788491586,7.275297427503,3.1071183539364,0.94170822788844,0.124962023095,1.281638867844,0.093978596543,0.150620559407,0.831426663342,0.00032645785,1.5963300828018,0.588728289964,0.60541702524252,0.06821027365,0.329304041518,2.39520341401,45.981542945908,0.001255806648,6.848840866243,2.6759184223798,0.199515048991,0.136988967149,2.265179816461,3.68106856e-05,0.0639027138932,0.17125051332,,0.25013139914703,0.69102639340205,1.2627617550961,0.511577048459,0.061010300796,0.075599720835,3.960473233269,3.142016237878,0.0309461877262,0.174125668319,0.154041532871,0.848988121566,4.51606600045,0.23686228277514,0.01687183518,224.40987152238,0.0975371829,0.0003121397,2.132369523874,0.838228461088,0.599473561384,2.779881251076,3.84687772e-05,0.067452382698,85.184295529386,591.3855213046
2001,0.122255480834,0.084041539872,0.042675372654,3.822785294043,2.280550478452,0.0669985049764,0.00211402714,4.8898253321504,1.8839440129801,0.44514165194,0.03711790819,2.1601771605076,0.123553310444,0.149769451374,0.376889503286,0.12675999360875,0.517660067592,0.9972089966,0.0703626472,0.0074904999,2.8528473857,0.129949538435,0.057104467284,0.062295786905,15.866590990085,1.233973717225,0.449725147384,65.97351831049,0.331205929608,0.986180253441,0.343716999272,0.053307466936,1.208317774539,2.14600418e-05,0.085372260116,0.109887629702,0.13563321653391,1.4353916026352,19.934430171494,1.1793736958618,0.265795351049,0.670059720766,0.132432048791,3.557124368414,12.516446986063,0.099474412445777,0.00247996206,0.83895606585762,0.0297462408698,14.286780048149,0.158477464859,13.530948854739,0.077947449199,0.38968420829,0.117323728746,0.0327571961302,5.0074105289611,0.002377,0.1268121310734,0.14758,0.103307180467,0.24302543233793,0.71335332946183,3.047845528215,10.389160674666,0.98062956333379,3.900015365681,0.706323596619,0.16497978204303,1.4301862684,8.1873405122632,0.05120556078,0.448800463426,44.670525364911,0.31803512103068,0.018174,0.00432099688,0.077610166094,0.0001526154934,8.948776424,2.637809459049,0.381561692018,0.001360093032,0.807482929117,0.0403439998,0.071899721774,0.1382904388312,0.069990421821254,0.205294710602,0.266548096414,0.017761198458,0.131284060071,2.429693690536,0.0331900316,0.077610166094,0.020710857601864,0.104,0.1859200425262,0.106162403319,0.13072683724,0.056066205069,0.94862652391,0.0433474859186,0.082931265406,2.058088341788,0.0350413781882,2.926901669542,2.7935512240217,0.73933991144261,0.181491061373,1.709111329838,0.128744623006,0.190768110844,1.083409279677,0.00380480538,2.089289932878,0.67615263812,0.71757288353438,0.093443679449,0.451125318809,1.9762038798282,43.330806079865,0.0028816142,9.04258584757,2.7911035284908,0.273322763256,0.187666053293,2.460325741837,0.0001440269594,0.080401693031,0.234476676448,,0.28073553889948,0.6027508529937,1.3125803669514,0.700827591031,0.083580177047,0.103566742661,5.370509685897,2.6315722022,0.0432890291334,0.238540944068,0.211026977028,0.871206676984,5.9832299209,0.13455262474734,0.02386848612,215.53220918314,0.1061885709,0.000323119566,2.124245448376,1.148318983323,0.821240156584,3.286326310016,5.10727474e-05,0.092405417234,80.069448285979,593.98005925143
2002,0.153938479893,0.1063815522144,0.05113110538186,4.59901367881,2.985368022724,0.0847647729183,0.00201971954,5.4669012386096,1.9840929047267,0.456996815,0.04673715675028,2.152721549081,0.1555726449338,0.1885828089306,0.4745619401998,0.14666710560372,0.5850881162956,1.3592818156,0.0739274914,0.0095209998,3.4398540486,0.13945086103844,0.07190332205888,0.0784399884682,16.920454342947,1.344996668126,0.6361274744822,68.02671673339,0.4170392778866,1.1187311176316,0.4327926423614,0.06708372176448,1.521473956634,3.45406058e-05,0.10397595363,0.1345687332722,0.14524671355447,1.5612000946666,20.15361335854,1.1816192183404,0.3346772888354,0.75647228213,0.16424867692,4.112590698206,12.058874281836,0.10180040369264,0.00228620338,0.917418764018,0.03745509782286,15.200296318127,0.199039800294,13.964417522377,0.133285011142,0.480641625323,0.1477286472296,0.04124636020554,5.4918976622091,0.00238715,0.1404530332533,0.141235,0.1300796460826,0.10924291889207,0.78927130813429,3.63599067487,11.143873484634,0.97857506006478,4.747386905884,0.8401745745438,0.18844323234548,1.3321040043,8.9492280267408,0.06237125132,0.5637250240324,39.828586125261,0.36646939122345,0.022438,0.00414358856,0.097723150767,0.000159516358,12.034113669,3.218709068721,0.4804449352834,0.00194807162,0.985310497947,0.0396880003,0.090532823775,0.15391543977715,0.071910440358819,0.227540633175,0.335625108916,0.02093545796,0.1641878734538,3.150382466309,0.0321875318,0.097723150767,0.022066421497432,0.117,0.20217817154412,0.1336748152762,0.08898056214,0.0705959893269,1.13108251887,0.0545811598999,0.1044232365586,2.547821795422,0.04412249257774,2.678709192427,2.0435988905246,0.8644925471078,0.2334662811694,2.128439462811,0.1621093121128,0.2300724885198,1.327649125145,0.0065566012,2.630835530668,0.7565187762852,0.83357435321505,0.1176599883842,0.5680362549832,2.611109508585,39.318291198229,0.00544444188,11.180656201492,3.3012131196041,0.3441554531016,0.2363004706762,2.898241835692,0.000371688574,0.0948951303676,0.2951369641172,,0.3241966350609,0.8084846261841,1.3786514412883,0.882449881152,0.1052403189556,0.1304064831022,6.736124355888,3.21721538402,0.05483601931434,0.3003597910492,0.2657154614634,1.083795963268,53.82780624372,0.19124939920429,0.0283683893,217.09909599933,0.1020923734,0.00031813879,2.540114782425,1.445910472046,1.034067845123,3.855552267585,5.8511508e-05,0.1163526523108,83.662759910463,662.81471098206
2003,0.19015765944,0.131536082925,0.061639279719,5.48923054313,3.794646037948,0.107544689266,0.00200007398,5.7363324406509,2.0046432927884,0.51259849156,0.057733642093,2.4209646411736,0.192176314724,0.23295322933,0.586218514607,0.16880211958991,0.669186567464,1.0587374972,0.0809046689,0.0104279994,3.8694235511,0.150585021105,0.088820987275,0.096895623426,16.121554617883,1.4018826477484,0.824499458332,94.07010390171,0.515161725518,1.166805216658,0.534621594965,0.082744813314,1.878784302753,4.5733488e-05,0.125972196161,0.162738794026,0.15722855328457,1.6893461710885,18.556083772891,1.1856523620593,0.413421326639,0.854420604648,0.200503153362,4.668460124887,13.135212174551,0.10845172768926,0.00198504782,1.0737226874177,0.046267658093,15.753167208541,0.245485021474,13.972024602142,0.184676119153,0.478818615954,0.182486758639,0.05095094609,4.9648795980484,0.0023916,0.155452620506,0.13348,0.16068523977,0.13313736446747,0.91415538422462,4.324336618956,13.11726961299,1.1715560095412,5.515070256134,0.992555458803,0.18889560258956,1.2048681656,9.9402491967575,0.0667037656,0.693653584329,38.040724154832,0.49321040520074,0.026702,0.00458004578,0.12071579744,0.00016587584,9.8666759215,3.885983658989,0.593485685248,0.00253810426,1.186175315051,0.0390319995,0.111833695545,0.18329447707974,0.071188667785784,0.253986932711,0.414592147011,0.0274515611,0.20266122664,3.35779294203,0.0347345771,0.12071579744,0.021313090779736,0.156,0.28038600753,0.165126286544,0.05190284344,0.087206060821,1.05507347648,0.067423200586,0.128992298599,3.117882335049,0.05450378577,2.646325070215,2.0639123361444,0.9717465547079,0.289757591288,2.59908236783,0.200250952744,0.27354470513,1.603324411359,0.00916324954,3.181251351433,0.855045018657,0.9540323168828,0.145343430971,0.701685797882,2.0209991414062,33.88475920277,0.00810588422,13.57918691047,2.762449654774,0.425129542519,0.291898060339,3.578051259488,0.00060377421,0.1117322317,0.364492339612,,0.3678937515053,0.75026734886156,1.3626888308107,1.090075755125,0.130001625995,0.16108897195,8.285572886154,2.29877311282,0.06780372595,0.371029486825,0.32823392294,1.289685709124,54.70010452437,0.25314648561369,0.02339566006,207.00910048452,0.1115027142,0.000314989102,2.951561434529,1.786109308832,1.277366915543,4.481333186063,6.79340422e-05,0.143728503205,85.190493243584,688.22354948421
2004,0.22676874071,0.157542027707,0.073232590034,6.438488826366,4.590250588151,0.133206589049,0.002129054,6.3812056614609,2.0371648834881,0.57603837052,0.068849108309,2.5720584471236,0.229176047478,0.277803741638,0.699083243475,0.2066860474817,0.751931855969,1.579866597,0.1002189916,0.0113350003,4.6879703425,0.163925781407,0.105921700847,0.115550948332,16.626699401362,1.5531697730081,0.991762334908,120.65496715651,0.614345879998,1.509077309778,0.637552363714,0.098658271303,2.241499610597,5.54653274e-05,0.148372693288,0.191379518611,0.17561245432057,1.7970367735535,19.853721988265,1.2388717034735,0.493017381542,0.956532764918,0.238671787101,5.266716069939,14.29870232454,0.12311573251724,0.00244401398,1.1738399726489,0.055175577174,17.053123007067,0.292477614005,13.177880069943,0.238190293789,0.553122360577,0.217620953246,0.060760542113,5.3998621228302,0.00240175,0.175719520844,0.12596,0.191621990657,0.1539912128399,1.0891565250156,4.897265111189,13.639195851058,1.2004902268235,5.96546600772,1.146035243947,0.19554319401623,1.1423262132,11.405792966052,0.07321834104,0.828158282124,34.321990493312,0.62367716416311,0.030966,0.00529810262,0.14395722527,0.000200553912,10.5548460525,4.560939866679,0.707749565038,0.0031869481,1.392535120728,0.038376,0.133365054232,0.22035615763203,0.071918447388299,0.2948399732857,0.494413627766,0.03391475142,0.241503617795,3.544940873687,0.3657122236,0.14395722527,0.025958651742113,0.234,0.362316523139,0.196918075049,0.0476186517,0.103995856881,1.25748400593,0.080404203787,0.153827204659,3.697420048789,0.064997410206,2.772952259752,2.2065805925595,0.99353448806362,0.348338285158,3.087014036702,0.238805291655,0.321819620165,1.8866302405,0.01215348292,3.7512512727466,0.967195951304,1.0687054643627,0.173326423298,0.836781465089,3.0964308618301,39.068431599212,0.0122291956,15.969286269045,3.216192786589,0.506979797128,0.348097237728,3.882802076071,0.000913857168,0.129479523016,0.434632040835,,0.4250970147956,1.0513975784529,1.4405534265304,1.299948185178,0.155030855497,0.192103456628,9.868551968147,3.60795337688,0.079902282616,0.442463842612,0.391428843996,1.63670989957,58.2583383136,0.3046999732321,0.02202395122,214.21285281137,0.1567838219,0.000374909712,3.245012689655,2.129989180556,1.52329854569,5.196959539401,8.1736251e-05,0.171400577851,93.998687496559,757.64988948354
2005,0.270851107899,0.18987861507,0.086970498055,7.438148701984,5.474996056429,0.170396533954,0.00226169604,5.7955886948884,2.0573986266252,0.66227936204,0.082232929543,2.5816171502633,0.27372638969,0.331806987701,0.834980490288,0.28014282393813,0.854303002164,1.3581947906,0.1199271472,0.0119504996,4.7429562763,0.179616007215,0.126512194393,0.138013299664,15.395513948532,1.593352906282,1.168784614604,166.35650473737,0.733770732501,1.531088890652,0.761488405785,0.117930720286,2.676486326515,7.03197024e-05,0.175663906351,0.225408199088,0.19369374057096,1.8230842116052,19.24934502681,1.2804426532607,0.588856761773,1.075486725808,0.283815979121,5.954555624055,14.938506907738,0.13945384625692,0.0028384842,1.2492584512013,0.06590135241,17.621301855675,0.349073539699,13.427567703351,0.290420910388,0.668011656501,0.259925055156,0.072571996421,5.3925383791352,0.0024062,0.200488909513,0.11703,0.228872065169,0.2134320166322,1.2500614161022,5.656250167697,10.493533110376,1.3913929206821,6.801206246787,1.331320188205,0.16030478282788,1.1868915627,12.492270004398,0.07894085204,0.989494309054,33.458607388284,0.69412872244596,0.03523,0.0052761198,0.17194157702,0.000238690344,10.834161389,5.366477872926,0.845331490456,0.00371914748,1.63715624705,0.0377200005,0.159290353252,0.26308045121212,0.071395830563152,0.3466205030503,0.59052442485,0.0416806642,0.288239241304,4.954548310203,0.4103463322,0.17194157702,0.039174481084989,0.143,0.310647949978,0.235197674291,0.01079908364,0.124211972273,1.42369856397,0.09603425613,0.183730211539,4.390468616463,0.077632482438,2.59266950159,2.0063819372727,1.0791616475952,0.417264515226,3.659062578804,0.285227495015,0.381092182654,2.222029586935,0.0154160626,4.3722195628854,1.105739716169,1.2274840979185,0.207019956518,0.999446346701,2.7727283658422,38.67995979155,0.0169761646,18.881105936203,2.99354414504,0.605533370871,0.415765077961,4.562424986159,0.001308049924,0.151309375187,0.519053274706,,0.450951045127,0.9881186460279,1.4853434409505,1.552649673374,0.185167851217,0.229447120867,11.753318378036,2.95742788842,0.094239658409,0.528475944909,0.467520069907,1.909027756796,43.86525637452,0.39651834475182,0.02855386822,214.54987867303,0.1453711654,0.000396374206,3.639921724494,2.544045242081,1.819417894953,5.831319685106,9.70619086e-05,0.204719735202,96.763725957146,805.54071817134
2006,0.285779993063,0.200885954141,0.087918933528,7.889844145318,5.913153363134,0.17977535549,0.001045829518,5.4900730768417,1.8502445241848,0.7233016905,0.086765475597,2.2710386147144,0.288813749916,0.350095657723,0.881003291017,0.33965131293413,0.958002248534,1.3502784142,0.0994825004,0.0125660002,6.1678237504,0.143937162929,0.13348535182,0.145620380035,15.840294976749,1.4028497715008,1.358050255916,193.71203631581,0.774215017664,1.569458224083,0.8034604408,0.124325361708,2.82397219066,9.44158614e-05,0.178111811543,0.232763215206,0.18582323972559,1.9522867376572,15.738181652571,1.0567855435407,0.621313617609,1.120043933745,0.294829900452,6.212117141729,16.355916785539,0.15757376955649,0.00147701666,1.3252717784799,0.069533732008,16.474480120751,0.367466410296,12.278468544638,0.343921582563,0.737755734553,0.274251710943,0.076572050974,3.3123216422243,0.00241407,0.174647622906,0.123375,0.241487131572,0.26285229527255,1.2440548397617,5.950001876221,11.445065099966,1.2471768230587,7.136252033948,1.40544242083,0.19488104480234,0.92721828295,11.791491205832,0.0784617023,1.042500945569,26.167504052973,0.92340171053545,0.04225,0.00398441,0.181418723894,0.000189547458,11.2795659793,5.634844713962,0.891924817527,0.00473427352,1.729825035303,0.0377200005,0.16807018505,0.26819928891661,0.05539812182113,0.35047347128942,0.623073196286,0.04955638968,0.3027634866144,6.386965171899,0.1184840822,0.181418723894,0.065752795860311,0.1495436059,0.336119194716,0.248161390803,0.4161661545,0.131058340258,1.49570846365,0.101327514432,0.193857128968,4.61403262935,0.081911461343,2.135335787771,1.877029649265,1.0316389594372,0.456720529369,3.860052002244,0.300948784328,0.377249454728,2.344217415847,0.021851539,4.8538974754875,0.988714891853,1.2702049549869,0.218430570639,1.054534243127,2.9253583564492,34.830050036294,0.021492294,19.905571098963,2.386103398746,0.638909414101,0.438681393256,4.495856172851,0.00171719722,0.146433463083,0.5474473060514,,0.4753999814762,0.83079965024554,1.3366105402966,1.638229259142,0.195374006591,0.242093880213,12.411655523069,3.07903346218,0.101729193119,0.557604698906,0.493289033208,1.887241797782,26.26658653104,0.49865096033642,0.0271668242,183.30866701817,0.1286281934,0.000238556168,3.794458784607,2.684268981652,1.919701317938,6.09270295759,9.76579876e-05,0.216003560612,90.132581310404,775.44401663628
2007,0.291898328591,0.20580618219,0.085938615868,8.26586944082,5.14156482717,0.182123671976,0.00058856886,6.721409007554,1.8605936039341,0.82537722314,0.088623060933,2.4558872042249,0.294997035621,0.357590945627,0.899864916793,0.35354667123246,1.112427194721,1.693823375,0.0787377355,0.0140455003,6.71578896945,0.110717050506,0.13634316732,0.148738002389,18.702978011967,1.429857108267,1.547369583418,173.32732192959,0.79079037802,1.64157636379,0.820661924203,0.126837474626,2.887290573828,0.0001015337516,0.178551290105,0.230173206512,0.18962392339097,2.2257309184536,15.909503596551,1.0473910069122,0.63461547788,1.142013026086,0.296896771076,6.274930133814,18.614199952371,0.17199750694874,0.00082985958,1.3436468815568,0.071022393662,16.686123420406,0.3745104919774,12.704286255605,0.445829420727,0.724161209506,0.280123236976,0.078211397756,3.91028460272,0.0026561249,0.143498618006,0.12925,0.246657184186,0.33247382702357,1.2460870952307,6.20639691654,13.126154755868,1.1985187474005,7.459169875801,1.438539957499,0.31317145551033,0.99443209445,12.349555453498,0.0910654908,1.061000559265,23.70943612857,1.061286835994,0.04927,0.002351332706,0.185302762102,0.000140537652,13.673438093307,5.730237951219,0.911020264479,0.0049034251,1.777030394936,0.0377200005,0.171668442132,0.2685017466785,0.056421926318305,0.33856209359982,0.636412722881,0.063179684586,0.309034423351,7.998700366062,0.2368411592,0.185302762102,0.077435592023671,0.1808638221,0.427559048778,0.253474344698,0.45875165801,0.133864202802,1.63806353906,0.103496859716,0.198007460178,4.704608119603,0.083665127338,2.174373506731,1.6464954154341,1.2329702846496,0.470323885965,3.964930179276,0.307391872709,0.363936534582,2.404395136607,0.024290131,5.1386854848363,0.980934476122,1.4725356677009,0.223107005278,1.077111036273,3.7553215172848,33.855166192082,0.023976146,20.388891953743,2.127624758951,0.652587989536,0.448073234473,3.566862720839,0.00195671446,0.147804025292,0.559095964214,,0.5199899679008,0.90025926439052,1.2996571621721,1.67330252618,0.199556819342,0.247276931391,12.695562850112,3.73513514922,0.102783880631,0.569542598887,0.503849983151,1.89033827026,29.83032039998,0.68946955529728,0.0806142733,186.33346475079,0.06218168388,0.000126993042,4.099303021521,2.741737177528,1.960800693242,6.369386419895,8.8370807e-05,0.220628038598,95.896908341493,778.59114076107
2008,0.303551721372,0.214486948922,0.085356769731,8.38193272784,5.298139946861,0.186105318623,0.00045691074,6.358895597378,1.8596587018263,0.925577978,0.092161134667,2.963535680757,0.306774134104,0.371866967851,0.935790010864,0.48068044314765,0.938839014305,1.0110848118,0.05862914306,0.0155250004,7.5785434587,0.109170859536,0.141786364981,0.154676033212,16.368040600953,1.4956069609214,1.741814350228,155.73362225037,0.82236092173,1.485080188336,0.853425024295,0.131732832968,3.003397638853,0.000108651918,0.18483387686,0.231555229067,0.20647572815577,2.4756884413588,14.692589913895,1.0185763968412,0.659951087089,1.191452433899,0.307426385139,6.708832738985,18.376631243961,0.15447594737906,0.00072137736,1.3632895789405,0.073857804804,17.349845669211,0.38934737788,12.060730916737,0.560894944731,0.749022464834,0.291306532828,0.081333815598,3.953262495921,0.0026631798,0.141231924186,0.135125,0.256504424241,0.3985186554364,1.3462843364069,6.463127548653,16.413918646992,1.2214920069713,7.794592725822,1.497350180546,0.30821774696914,2.1287790588,13.334536205481,0.0958284584,1.09899618496,20.938753687614,1.4911007553657,0.05629,0.0018545769,0.192700560243,9.4777056e-05,14.313212796122,5.92425159819,0.947390715182,0.005072575,1.851824087698,0.0377200005,0.17852192587,0.27363991646499,0.056362884292226,0.32977907761738,0.661820082661,0.0793624946,0.321225376995,9.240872810715,0.2822676642,0.192700560243,0.089942083000911,0.2003203059,0.288013324393,0.263593743074,0.5016061239,0.139208431798,1.80099876612,0.107628739251,0.205912470182,4.879028483003,0.087005269633,2.004523163009,1.787624502866,1.274201854785,0.543356980973,4.13352647212,0.319663806363,0.370974540206,2.502643678282,0.026728723,5.6071592556962,1.004749743754,1.6971065824081,0.232014056365,1.120112287502,2.6310496035084,33.751738383458,0.0264599198,21.22668089287,1.254160582919,0.678641101955,0.465961557313,3.649554952043,0.0021962219,0.151924499277,0.581389896547,,0.54652407347,0.53622845202962,1.2473911574804,1.740105392682,0.207523681585,0.257148912079,13.209068029163,1.92243579576,0.105436745998,0.59228031569,0.523965070511,2.063561103224,26.27777569473,0.76878712678028,0.13437392042,183.33334800509,0.076390656,0.000113237784,4.211752621861,2.851194914388,2.039081277454,6.393248487786,7.90841788e-05,0.229436122325,96.215247694667,758.37915358556
